"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"18/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"18/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"18/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"18/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"18/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"18/01/2023","BOPP","8.00","7.65","7.65","7.65","8.00","8.00","0.35","8.00","","4,135.00","33,080.00"
"18/01/2023","CAL","0.65","0.60","0.60","0.60","0.60","0.60","0","0.58","0.60","3,388.00","2,022.80"
"18/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"18/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"18/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","1,000.00","20.00"
"18/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"18/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"18/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"18/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.15","0.00","0.00"
"18/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.00","0.00"
"18/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","2.00","6.00"
"18/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","5.00","19.70"
"18/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"18/01/2023","GLD","250.00","217.80","250.00","250.00","250.00","250.00","0","250.00","","3.00","750.00"
"18/01/2023","GOIL","1.72","1.71","1.72","1.72","1.71","1.71","-0.01","","1.71","4,109.00","7,026.39"
"18/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"18/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"18/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"18/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"18/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.86","0.88","49,199.00","43,295.12"
"18/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","0.00","0.00"
"18/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"18/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"18/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"18/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","95.00","1,895.25"
"18/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"18/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","2.00","0.62"
"18/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"18/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"18/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"18/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"18/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.01","4.40","0.00","0.00"
"18/01/2023","UNIL","3.88","3.15","3.50","3.50","3.15","3.15","-0.35","","3.50","2,216.00","6,980.40"
"17/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"17/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"17/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","10.00","50.60"
"17/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"17/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"17/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"17/01/2023","BOPP","7.65","7.65","7.65","7.65","7.65","7.65","0","7.65","","269.00","2,057.85"
"17/01/2023","CAL","0.65","0.60","0.60","0.60","0.60","0.60","0","0.58","0.60","3,970.00","2,382.00"
"17/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"17/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"17/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","2,072.00","41.44"
"17/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"17/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"17/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","25.00","160.00"
"17/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.15","0.00","0.00"
"17/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","331.00","49.65"
"17/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"17/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","242.00","953.48"
"17/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","23.00","47.15"
"17/01/2023","GLD","250.00","217.80","250.00","250.00","250.00","250.00","0","250.00","","0.00","0.00"
"17/01/2023","GOIL","1.72","1.72","1.72","1.72","1.72","1.72","0","","1.71","820.00","1,402.20"
"17/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"17/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"17/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"17/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"17/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.86","0.88","225,761.00","198,669.68"
"17/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","4,000.00","80.00"
"17/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"17/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","5,002.00","2,701.08"
"17/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"17/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","0.00","0.00"
"17/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"17/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","5.00","1.55"
"17/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"17/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"17/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"17/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"17/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.01","4.40","0.00","0.00"
"17/01/2023","UNIL","3.88","3.50","3.50","3.50","3.50","3.50","0","","3.50","0.00","0.00"
"16/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"16/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","2.00","8.02"
"16/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"16/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"16/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"16/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"16/01/2023","BOPP","7.65","7.65","7.65","7.65","7.65","7.65","0","7.65","","150.00","1,147.50"
"16/01/2023","CAL","0.65","0.60","0.60","0.60","0.60","0.60","0","","0.60","5,076.00","3,045.60"
"16/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"16/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","6.00","0.60"
"16/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"16/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"16/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"16/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","128.00","819.20"
"16/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.18","0.00","0.00"
"16/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","700.00","105.00"
"16/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","26.00","78.00"
"16/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","276.00","1,087.44"
"16/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","15.00","30.75"
"16/01/2023","GLD","250.00","217.80","250.00","250.00","250.00","250.00","0","250.00","","0.00","0.00"
"16/01/2023","GOIL","1.72","1.72","1.72","1.72","1.72","1.72","0","","1.72","3,335.00","5,736.20"
"16/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"16/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"16/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","5.39","0.00","0.00"
"16/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"16/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.88","0.96","31,851.00","28,028.88"
"16/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"16/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"16/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"16/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"16/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","0.00","0.00"
"16/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"16/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","41.00","12.71"
"16/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"16/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"16/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"16/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"16/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.01","4.40","0.00","0.00"
"16/01/2023","UNIL","3.88","3.50","3.50","3.50","3.50","3.50","0","","3.50","0.00","0.00"
"13/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"13/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","53.00","212.53"
"13/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"13/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"13/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"13/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"13/01/2023","BOPP","7.65","7.65","7.65","7.65","7.65","7.65","0","7.65","8.00","0.00","0.00"
"13/01/2023","CAL","0.65","0.60","0.60","0.60","0.60","0.60","0","","0.60","3,199.00","1,919.40"
"13/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"13/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"13/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"13/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","115.00","46.00"
"13/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"13/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","52.00","332.80"
"13/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.20","1.00","3.20"
"13/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","41.00","6.15"
"13/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"13/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","1,743.00","6,867.42"
"13/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"13/01/2023","GLD","250.00","217.80","232.70","232.70","250.00","250.00","17.3","232.70","","86.00","21,500.00"
"13/01/2023","GOIL","1.72","1.72","1.72","1.72","1.72","1.72","0","","1.72","50.00","86.00"
"13/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"13/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"13/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","5.39","0.00","0.00"
"13/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"13/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.88","0.95","21,045.00","18,519.60"
"13/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.03","0.00","0.00"
"13/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"13/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"13/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"13/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","20.00","399.00"
"13/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"13/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","202.00","62.62"
"13/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","793.00","793.00"
"13/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"13/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"13/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"13/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.01","4.40","0.00","0.00"
"13/01/2023","UNIL","3.88","3.50","3.50","3.50","3.50","3.50","0","","3.50","939.00","2,959.25"
"12/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"12/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","60.00","240.60"
"12/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"12/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"12/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"12/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"12/01/2023","BOPP","7.65","7.65","7.65","7.65","7.65","7.65","0","7.65","8.00","0.00","0.00"
"12/01/2023","CAL","0.65","0.60","0.60","0.60","0.60","0.60","0","","0.60","947.00","568.20"
"12/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"12/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"12/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"12/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"12/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"12/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"12/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.20","0.00","0.00"
"12/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.00","0.00"
"12/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"12/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","3.00","11.82"
"12/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"12/01/2023","GLD","232.70","217.80","232.70","232.70","232.70","232.70","0","232.70","","0.00","0.00"
"12/01/2023","GOIL","1.72","1.72","1.72","1.72","1.72","1.72","0","","1.72","0.00","0.00"
"12/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"12/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"12/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","5.39","0.00","0.00"
"12/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"12/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.88","0.95","7,456.00","6,599.78"
"12/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.03","0.00","0.00"
"12/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"12/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","1.00","0.54"
"12/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"12/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","1.00","19.95"
"12/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"12/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","122.00","37.82"
"12/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","3.00","3.00"
"12/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"12/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"12/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"12/01/2023","TOTAL","4.01","4.00","4.00","4.00","4.01","4.01","0.01","4.01","4.40","1,052.00","4,218.52"
"12/01/2023","UNIL","3.88","3.50","3.50","3.50","3.50","3.50","0","","3.50","0.00","0.00"
"11/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"11/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","5.00","20.05"
"11/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"11/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"11/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"11/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"11/01/2023","BOPP","7.65","7.65","7.65","7.65","7.65","7.65","0","7.65","8.00","865.00","6,920.00"
"11/01/2023","CAL","0.65","0.60","0.65","0.65","0.60","0.60","-0.05","","0.60","137,027.00","82,221.20"
"11/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"11/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"11/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"11/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","10.00","4.00"
"11/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"11/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","34,613.00","229,828.88"
"11/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.20","0.00","0.00"
"11/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","6,879.00","1,031.85"
"11/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","1.00","3.00"
"11/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","16.00","63.04"
"11/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"11/01/2023","GLD","232.70","217.80","224.00","224.00","232.70","232.70","8.7","217.80","","5.00","1,163.50"
"11/01/2023","GOIL","1.72","1.72","1.72","1.72","1.72","1.72","0","","1.72","682.00","1,173.04"
"11/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"11/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"11/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","5.39","0.00","0.00"
"11/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
